id,title,author,text,label
410,Woman Arrested On Own Property After Her Land Was Stolen By DAPL,Eddy Lavine,"posted by Eddie Cyndy Coppola was arrested for standing on her own property as she tried to block Dakota Access Pipeline construction equipment from crossing her land. Once again, the repression of those against the Dakota Access Pipeline (DAPL) is heating up, with 127 activists arrested in North Dakota over the weekend. However, North Dakota isn’t the only place where protests over the Dakota Access pipeline are coming to a head. In Iowa, farmers have had their land seized by the company behind the pipeline, Energy Transfer Partners, through the use of eminent domain. Eminent domain has been legal in the US since 1888, thanks to the passage of the Condemnation Act . The law authorizes the federal government to take private property for public use. However, in 1906, the law was amended to allow for the seizure of private property even if it only benefited private parties (e.g., corporations), not the public. The argument for this was that corporate seizure of private land “helps” the public through economic development. Yet, what the law essentially means is that even your own land doesn’t belong to you if the government or government-supported corporations want it. A sad, yet accurate example of eminent domain gone wrong took place last week in Calhoun County, Iowa. Cyndy Coppola was arrested over the weekend on her own property for trying to block access to DAPL trucks from hauling pipeline construction materials through her land. DAPL first received access to Coppola’s farm through the use of eminent domain, which granted Energy Transfer Partners easements to her property. Coppola remarked that watching the morally wrong seizure of the farm she worked so hard for was difficult to handle. “It was very frustrating, and when I first saw that topsoil piled up when they started digging, my first reaction was to cry, because we’ve tried everything.” Coppola, as well as nine other local farmers, are suing Energy Transfer Partners for the seizure of their property. They are arguing that the move stands in complete violation of Iowa state law. The pipeline has generated controversy for most of this year, inspiring the largest gathering of Native American tribes in recent history to fight the project. They, as well as environmental activists, argue that the pipeline will poison the water and destroy the sacred sites of the Standing Rock Sioux tribe. The evidence stands on their side, as the company that will be tasked with managing the pipeline after its construction has been responsible for more leaks than any of their competitors, with over 200 recorded leaks since 2010. The most recent of these happened over the weekend when a Sunoco pipeline leaked 55,000 gallons of gasoline into one of the nation’s most endangered rivers. Even the UN has officially condemned the project, asking the US federal government to end the project immediately. However, the federal government is openly supporting the crackdown on protestors, as well as journalists who are covering the story. Democracy Now’s Amy Goodman was charged with “participating in a riot” just for reporting on the issue. Though those charges were eventually dropped, the North Dakota State Attorney who initially charged her has vowed to look for new reasons to criminalize Goodman’s reporting. Goodman said that these actions send a chilling message to journalists, “don’t come to North Dakota.” The Dakota Access pipeline has proved, without a doubt, that private interests are the real beneficiaries of federal policy, allowing them to take what’s lawfully yours and even arrest you just for standing on your own property. What are your thoughts? Please comment and share this news! source:",1
411,Pulitzer Prizes: New York Times Wins 3 Daily News and ProPublica Share Public Service Award - The New York Times,Sydney Ember,"The New York Times won three Pulitzer Prizes, and The New York Daily News and ProPublica shared the prize for public service, as journalism presented its highest honors on Monday at a time of steep financial challenges for the industry and unabashed antagonism from a new presidential administration. The Daily   joint effort won for a series on the New York Police Department’s widespread abuse of a   law to force people from their homes and businesses over alleged illegal activity. The investigation, which involved the examination of more than 1, 100 nuisance abatement cases, found that the Police Department almost exclusively targeted households and shops in minority neighborhoods. The reporting drove New York City to   the nuisance law and pass sweeping reforms. The Times won for breaking news photography, feature writing and international reporting. Daniel Berehulak won for a searing photo essay titled “They Are Slaughtering Us Like Animals” that provided a haunting portrait of a violent drug crackdown in the Philippines. C. J. Chivers won for a magazine piece on a young veteran of the war in Afghanistan suffering from PTSD. At times dizzyingly detailed, Mr. Chivers’s account revealed the lasting effects of combat and violence. Reporters from The Times also won for international reporting for a series on Russia’s surreptitious assertion of power. The series, a collaboration among The Times’s international, Washington and investigative teams, explored how Russia was expanding its influence at home and abroad. David A. Fahrenthold of The Washington Post won the prize for national reporting for his work during the presidential campaign on Donald J. Trump’s charitable foundation. And Peggy Noonan of The Wall Street Journal won the commentary award for columns that the Pulitzer board said “connected readers to the shared virtues of Americans during one of the nation’s most divisive political campaigns. ” Colson Whitehead’s brutal and surreal novel “The Underground Railroad” won the prize for fiction. The novel, which won the National Book Award last fall, centers on a young woman who escapes her life as a slave in Georgia and flees via a real subterranean network of train cars. Mr. Whitehead, 47, said in a phone interview on Monday that to be given even more recognition by the Pulitzer committee was “startling and wonderful,” adding with a laugh, “Obviously, it’s all downhill from here. ” Lynn Nottage’s play “Sweat,” about the American working class, was awarded the prize for drama. And the drama critic Hilton Als of The New Yorker won for criticism. The Pulitzers this year come as financial pressure drains many news organizations of the resources to pursue   journalism. They also come in the face of a combative stance from President Trump, who has called the news media “the enemy of the American people. ” But for one day, at least, newsrooms came together in celebration, and the journalism industry’s focus was on its accomplishments and purpose, rather than its woes. The International Consortium of Investigative Journalists, McClatchy and The Miami Herald shared the prize for explanatory reporting for their coverage of millions of leaked documents known as the Panama Papers. (The Herald also won in another category  —   Jim Morin was awarded the prize for editorial cartooning.) Eric Eyre of The Charleston   won the investigative reporting prize for coverage that laid bare the relentless flow of opioids into West Virginia counties with the highest rate of overdose deaths in the country. The East Bay Times of Oakland, Calif. won the breaking news reporting prize for its coverage of the “Ghost Ship” fire in December that killed 36 people at a warehouse party, chronicling the city’s failures that led to the tragedy. The prize for editorial writing was awarded to Art Cullen of The Storm Lake Times, a   newspaper in Iowa with a circulation of 3, 000, for editorials that held corporate agricultural interests accountable. The Times is owned by Mr. Cullen and his older brother.",0
412,"The Vanquished to Witness the Takeover: Bushes, Clintons Will Attend Donald Trump’s Inauguration - Breitbart",Matthew Boyle,"Remnants of both vanquished American political empires, the Bushes and the Clintons, will attend   Donald J. Trump’s official swearing in as the next president of the United States, a major symbolic victory for the outsider and billionaire businessman who crushed both of them on his way to the White House. [Bill and Hillary Clinton —  the former president and first lady, the latter of whom was Trump’s general election opponent on Nov. 8 —  will attend the inauguration, according to a report in New York Magazine.  “Bill and Hillary Clinton have decided to attend the inauguration of Donald Trump as the 45th President of the United States, according to two sources with knowledge of their plans,” New York Magazine’s Yashar Ali wrote, adding later in his short piece on Tuesday afternoon: NEW: Pres. George W. Bush  wife will attend Donald Trump’s inauguration say they’re pleased to ”witness the peaceful transfer of power”  —   Hallie Jackson (@HallieJackson) January 3, 2017,  Former President Jimmy Carter, the failed Democratic president from the 1970s, will also be present —  as will outgoing President Barack Obama, who will officially transfer power to Trump on Jan. 20. It’s unclear whether former President George H. W. Bush, the elder Bush who succeeded the late former President Ronald Reagan, will attend. The elder Bush’s health has been an issue as of late. But the fact that both the Bushes and the Clintons will be present at Trump’s inauguration is a stunning development, as Trump’s meteoric rise to the White House went through both dynasties. Throughout the GOP primaries, Trump mocked and ridiculed George W. Bush’s younger brother former Florida Gov. Jeb Bush —  at the time the presumed GOP frontrunner who had millions upon millions of donor class dollars funneled into his campaign —  as “low energy. ” Trump ripped Jeb Bush apart, and blew past the other GOP candidates on his way to viciously winning the nomination to face off against Hillary Clinton in the general election. There, in the general election, Trump described Clinton as “Crooked Hillary” and even called “Heartless Hillary” at one point. He threatened to throw her in jail for her email scandal and her Clinton Foundation scandal —  something that still hasn’t been ruled out in the future —  as well as running one of the most vicious campaigns in American political history. He proved to be successful, winning a landslide 30 and a half states and 306 electoral votes on Nov. 8 —  officially closing the chapter of U. S. history where Americans had dynasties like the Bushes and the Clintons. Trump’s populist nationalist worldview once and for all defeated the globalist elitist Bushes and Clintons, and now they will witness him officially take power on Jan. 20 as Trump —  the   person to be elected to the highest office in the land without ever having served in government before —  takes the oath of office.",0
413,"Speculation Over Possible Obama Pardon of Edward Snowden, Bowe Bergdahl and Chelsea Manning - Breitbart",Warner Todd Huston,"Barack Obama has been very busy pardoning a growing list of drug dealers, domestic terrorists, killers, and other criminals as his last days in office wind down, but so far he has pardoned neither Edward Snowden, Bowe Bergdahl nor Chelsea Manning  —   and speculation is now focused on these names as possible beneficiaries of Obama’s overheated pen. [Already President Obama has overtaken the   record by pardoning 78 and commuting the sentencing of another 153 criminals, most of whom are in jail for drug trafficking.  Despite that we are living through an epidemic of opioid drug overdoses and deaths across the nation, Obama freed or gave clemency to dozens of criminals convicted of manufacturing and selling illicit drugs including crack cocaine, heroin, and more. Thousands of dollars in fines owed by these criminals were also excused. But there is a large number of people petitioning for Obama’s favors, among them the three notorious figures most currently in the news: Snowden, Bergdahl, and Manning, The Daily Mail notes. It may seem likely that Obama could pardon traitor Bergdahl not only because of the link to Islam but because of the gentle treatment Obama afforded the traitorous soldier’s parents. The President’s sympathy for the LGBTQ community may also make a pardon for secrets leaker Chelsea Manning a possibility. But because of his connection to this purported Russian hacking and with Obama’s sudden broadsides against Russia after Hillary Clinton’s loss, a pardon for NSA leaker Edward Snowden may seem less likely. All three are plausible possibilities, despite the outcry by many against Snowden’s pardon. But there are others being thrust before Obama, too. Bernie Sanders, for instance, wants Obama to pardon Puerto Rican terrorist Oscar López Rivera, the founder of the FALN terror group. FALN is responsible for at least six deaths, 130 serious injuries, and 114 bombings perpetrated throughout the 1970s. Also on the list is hapless, corrupt former Illinois Governor Rob Blagojevich, a corrupt Illinois politician who tried to buy the Senate seat Obama vacated to become president. Another on the possible list is murderer Leonard Peltier, a Native American activist who killed two FBI agents in 1975. Whoever Obama adds to his long list of pardons and commutations, though, he has already achieved the record of bestowing presidential favors to more criminals than any other president in history. Follow Warner Todd Huston on Twitter @warnerthuston or email the author at igcolonel@hotmail. com.",0
414,Cheesy Mashed Potatoes for the Soul - The New York Times,Tejal Rao,"In times of great stress, or of flickering,   dread, I find that canceling all my plans and staying in to make mashed potatoes generally helps. This year, there were quite a few opportunities to do so.   anxiety gnawed at me for months, lighting up old networks of pain in my shoulders and back. Mold bloomed around the mysterious wet patch that appeared in my bedroom ceiling. I started a thrilling, but terrifying, new job. And as the holidays neared, I worried about my grandmother, almost 80, living alone. Still, I let about half her calls go to voice mail each week, and hated myself for it. I turned to aligot, the   mashed potatoes with roots in central France. Aligot doesn’t fix anything, but it does put a little cushion between you and the abyss, whatever form the abyss might take. To make it, you’ll need a ricer. You could, technically, blitz everything together in the food processor, but you risk potatoes with the gooey, elastic texture of an   glue, setting up between planks. If you’re in a delicate emotional state, as I usually am when I start these potatoes, it’s better not to risk it. Besides, pressing down on the ricer is an essential part of the process. Squashing hot, tender potatoes through tiny holes is a pure and simple joy, one of the rare cooking tasks that’s just as fun as those   sets once had you believe. The potato rushes out in tiny, twirling, noodles. You don’t need to worry about lumps. In France, aligot is traditionally made with tomme fraîche or unripened Cantal, but those cheeses can be hard to find. At North End Grill, a restaurant in Manhattan’s Battery Park City, the chef Eric Korsh makes aligot with a little bit of roasted garlic and a lot of Comté. Any cheese that melts well will do, but for aligot you also want to seek out a cheese with a capacity for stringiness. I’ve had great aligot with Comté, Gruyère and Emmental, and fresh mozzarella can also work in a pinch. Ham   a chef at the Brooklyn diner Hail Mary, starts with Robuchon potatoes. Among cooks, the phrase “Robuchon potatoes” is shorthand for what many still consider the Platonic ideal of mashed potatoes: a flawless purée, mounted with an obscene amount of butter and named for the celebrity French chef Joël Robuchon. In a video dedicated to his famous mashed potatoes, Robuchon leans over a cook and says in French, quite sternly: “More butter! More butter! More butter! More butter! More, more, more!” Robuchon uses ratte potatoes  —   an expensive variety from France. He boils them whole, then peels them while hot. After pushing the potatoes through a food mill, he adds loads of cold butter over the heat and finally some milk or cream, whisking the whole thing until it’s an airy,   cloud. Waylly starts around there, then adds a mix of Gruyère and a   cow’s milk cheese from Vermont, even throwing in part of the bloomy rind. The key, he told me, is to whip the potatoes with confidence, vigor and speed once you add the cheese, to build up the stringiness as it melts. “When you pull it, you want it to seem like you’re pulling at fondue,” Waylly said. “You want to see a good amount of strands falling, and they should have some strength. They should fight with you. ” Stringiness is the whole point of aligot, that long, delightful stretch, the way it takes on all the qualities of melted cheese but remains mashed potato. And though it’s tough to get it like the cooks in Auvergne, some of whom can pull spoonfuls of hot aligot that stretch several feet, you can still get a good, cheesy texture as a beginner, working with a small amount of potato over low heat. At home, in the 20 minutes or so it takes for the potatoes to cook through, I like to get the rest of the meal going. I brown sausages and wilt a big bunch of greens in the same pan. I have a glass of whatever wine is open in the fridge. By now, things are looking up. Cheesy mashed potatoes are on the horizon, like sunshine after a long, dark night. And by the time those potatoes are ready, so am I. Recipe: Aligot (Mashed Potatoes With Cheese)",0
415,Unprincipled WaPo Editors Damned Comey Critics - Now Join Them,b,"From the first piece headlined James Comey is damaging our democracy : First, the FBI director, James B. Comey, put himself enthusiastically forward as the arbiter of not only whether to prosecute a criminal case — which is not the job of the FBI — but also best practices in the handling of email and other matters. Now, he has chosen personally to restrike the balance between transparency and fairness , departing from the department’s traditions. 
From the second piece by notorious mud-slinger Dana Milbank: I’ve long believed in Comey’s integrity. But if he doesn’t step forward and explain his October Surprise, he may inadvertently wind up interfering in the political process — perhaps even reversing the outcome of a presidential election — in a way that would have made J. Edgar Hoover gape. 
And the third strike : FBI Director James B. Comey’s stunning announcement that he has directed investigators to begin reviewing new evidence in the Clinton email investigation was yet another troubling violation of long-standing Justice Department rules or precedent, conduct that raises serious questions about his judgment and ability to serve as the nation’s chief investigative official . 
Back to the July 7 editorial: “It appears damage is being done to the rule of law,” Mr. Ryan said. He’s right, but the FBI director isn’t doing the damage. The wreckers are those who cast baseless aspersions on U.S. law enforcement in the service of their partisan goals . 
I for one believe that Comey was wrong in July and is right today. He should have pressed for charges against Clinton early on. Using a ""secret"" private email server for confidential state business is not legal and would have been out of bounds for anyone else. Now possible new evidence was found and must be investigated. It is not Comey's job to ask if the timing of a renewed investigation is convenient for the potential culprit. He also had to inform Congress because he had reasonably promised to do so. (He also needed to save his ass before anyone else in his department talked to the media.) 
The so called ""election"" of a U.S. president is always a sorry show. But this season's version has at least some amusing moments. Seeing the hypocrites at Fred Hyatt's Funny Pages™ squirm is one of them. It makes me smirk. Posted by b on October 30, 2016 at 08:37 AM | Permalink",1
416,"A nation ‘WRECKED’ by immigration: A civil war is brewing as do-gooding Swedes turn against Muslim migrants’ violence, rapes and murders",admin,"By REBECCA PERRING 
For years Sweden has regarded itself as a “humanitarian superpower” – making its mark by offering refugee to those fleeing war and persecution. 
But people’s patience with their visitors is wearing thin following a year of violence, sickening sex assaults and the death of social worker Alexandra Mezher , 22, who was knifed to death at an asylum centre for unaccompanied children at the hands of a Somalian migrant who claimed he was 15. 
At the time, her grieving mother, an immigrant herself from the Middle East said: “Immigration has destroyed Sweden.” 
Sweden, a country of 9.8million, took 163,000 asylum seekers in 2015. 
The influx included 35,400 unaccompanied minors – nine times more than 2015. 
But nothing could prepare Stockholm for the rise in crime and an abuse of the criminal system. 
And so much so, a nation, which once prided itself on giving a warm welcome to outsiders, has reported a rise in arson attacks against migrant shelters, while support for the right-wing Swedish Democrats has surged. 
In January, authorities were forced to admit there were at least 70 girls in migrant centres were asylum child brides, according 
FOR ENTIRE ARTICLE CLICK LINK",1
417,"Man, 73, Shot Dead by Officer Had a Crucifix, Not a Gun, Police Say - The New York Times",Christine Hauser,"An unarmed man who was fatally shot in Bakersfield, Calif. by an officer who thought he had a gun was actually carrying a crucifix, the police say. The family of the man, Francisco Serna, 73, who said he had dementia, is demanding a Justice Department investigation into the actions of the Police Department, which previously came under scrutiny for its use of deadly force. The Bakersfield police chief, Lyle Martin, said at a news conference  on Tuesday that officers did not find a gun on Mr. Serna after he was killed on Monday and that the department was conducting its own investigation into the shooting. According to the police, a woman who lives across the street from Mr. Serna was removing items from a vehicle outside her home when she noticed a man standing behind her. He turned out to be Mr. Serna. She said he asked if he could get in the car. He was allowed only to look into the vehicle, and the woman went inside her house, the chief said. The woman later said she had believed that Mr. Serna had a firearm because his hand was in his jacket, and she saw an object with a handle, the chief said. She told her husband about the encounter, and he called the police to report a man outside with a gun. “He is brandishing a firearm,” the husband said, according to a recording of the 911 call, which was published by KERO television station. He said the man was an “older Mexican gentleman” and that it looked like the firearm was a revolver. “He could be the neighbor across the street or a visitor I am not for sure. ” When officers arrived, the woman pointed out Mr. Serna as he left his house, Chief Martin said. The police said they shouted to Mr. Serna to take his hands out of his jacket and to stop walking toward them. But he continued and entered the woman’s driveway, officials said. Mr. Serna was about 15 to 20 feet away when Officer Reagan Selman fired seven times, the chief said. Mr. Serna, who the police said was hit by five of the bullets, fell. Efforts by the police and medics to revive him were not successful. Chief Martin said that he was “unable to describe” the object found with Mr. Serna. But Sgt. Gary Carruesco later said a “dark colored simulated wood grain” crucifix was found. “We thought we were dealing with an armed subject,” Chief Martin said. He said that officers did not have any information about Mr. Serna’s dementia and that they had to make a decision about the use of force in 20 to 30 seconds. He said there was no indication the older man had been “lunging or threatening or anything of that nature. ” Officer Selman joined the force in July 2015, and it was the first time he had been involved in such a shooting, the police said. He and the other officers were placed on administrative leave while the case was investigated, the chief said. Mr. Serna’s family said he had dementia and would take short walks in the neighborhood to help him sleep, The Associated Press reported. Symptoms of dementia can include confusion and wandering, according to the Alzheimer’s Association. At a vigil on Tuesday night, a family spokeswoman said Mr. Serna’s relatives had asked for an investigation by the  Department of Justice and for the California attorney general to appoint an independent investigator, The Los Angeles Times reported. The shooting has prompted renewed calls for greater scrutiny of the use of force by the police in Bakersfield, the biggest city in Kern County, where the police in 2015 killed more people per capita than in any other county in the United States, an investigation by The Guardian showed. Chief Martin, who was promoted to his position this week, said that once he has his command staff in place, he will meet with local groups that have called for greater openness about the department’s use of force. “This is a very delicate situation,” he said.",0
418,Exclusive—Rep. Jim Jordan on Trump’s First 100 Days: ‘I Think We’re Off to a Great Start’ - Breitbart,Sean Moran,"Congressman Jim Jordan, former chairman of the House Freedom Caucus, spoke with Breitbart News about his thoughts on President Donald Trump’s first 100 days in office. [Jordan said, “Neil Gorsuch. Jeff Sessions. I mean the cabinet, the executive orders, the travel ban, the things we’re seeing on the federal hiring freeze, the regulatory freeze, and eliminating two regulations for every regulation proposed, I think we’re off to a great start. I think this is exactly what the campaign was about. I think that’s all very positive. ”  Jordan told Breitbart News that confirming Neil Gorsuch as a Supreme Court justice and Jeff Sessions as attorney general were his two favorite moments of the last 100 days. He explained: So much of the campaign was about the Supreme Court and the Justice Department becoming so politicized under Eric Holder and Loretta Lynch. Neil Gorsuch I believe was first in his class all the way from kindergarten to high school. I think Gorsuch was an outstanding pick. Those two things show how amazing it is to have Donald Trump in the White House as compared to Hillary Clinton. There’s even been a marked decrease in illegals crossing the border since this administration has been in office and Jeff Session has served as attorney general. Congressman Jordan echoed the sentiments of Congressman Meadows, saying that the House Republicans soon will strike a deal on health care. He said: You know we haven’t passed health care yet, but I’m cautiously optimistic that we’ll get it done in the next week or two. Our chairman Mark Meadows has been working very hard over this break. So I think there’s a chance to get an amendment put in the bill that will result in premiums coming down for a lot of American families. I think that we can get it done in a way that is consistent with what we told voters we’re going to do. Jordan continued, “I think that our jobs are too complicated, the voters sent us to repeal Obamacare, reform a broken tax code that’s not conducive to economic growth. I think that’s the attitude of the White House. My attitude is that we’re off to a good start. I think there’s a chance that we get Obamacare repeal and get that done in the next couple of weeks. That’s what we’ve been trying to do. ” The Ohio congressman supports the president’s initiative to reorganize the federal government and cut down on waste, fraud, and abuse. He said, “I fully support the president and hope that we can help the president restructure and trim down the government. As a member of the House Oversight and Government Reform Committee it should be a big focus, we have a number of Freedom Caucus members to help and support that. ” Jordan summarized his thoughts on Trump’s first 100 days, he said, “Winning beats losing every single time. So let’s keep putting up wins for the American people. ”",0
419,Haley: Attack on Syria ’One of the President’s Finest Hours’ - Breitbart,Pam Key,"Sunday on CNN’s “State of the Union,” while discussing the U. S. missile strike on a Syrian air base in response to a deadly chemical attack, U. S. Ambassador to the United Nations Nikki Haley called President Donald Trump’s decision one of his “finest hours. ”  Haley said, “What happened this week was really one of the president’s finest hours. ” She continued, “He wanted to know exactly what the facts and evidence was. He wanted to know what the options were, what the risks were, and the political strategy and solution side of it. After all of that, he made a very, you know, strong decision and I think it was one that was very good for the world. ” She added, “He won’t stop here “If he needs to do more, he’ll do more. Really, now what happens depends on how everyone responds to what happened in Syria and make sure that we start moving toward a political solution and we start finding peace in that area. ” (  The Hill) Follow Pam Key on Twitter @pamkeyNEN",0
420,Justin Bieber Defecates On Adoring Irish Fans From Hotel Window,Colm Williamson,"We Use Cookies: Our policy [X] Justin Bieber Defecates On Adoring Irish Fans From Hotel Window November 1, 2016 - BREAKING NEWS , ENTERTAINMENT Share 0 Add Comment 
JUSTIN Bieber fans gathering outside the Shelborne hotel this evening were rewarded by the pop star after he took a large dump from an overlapping balcony, causing a stampede of adoring fans to gather below and smear themselves with the falling excrement. 
Men, women and children of all ages pushed and tugged each other as they desperately positioned themselves under the hotels three story window, while the 22-year-old squatted over the side, before then squeezing several pieces of spent food from his anus. 
“Let the younger ones through,” Bieber ordered fans, as he let loose for a third time while being supported by two large security guards, “Make sure everyone gets some. There’s enough to go round. 
“Rub it in. Sing with me ‘You know you love me, I know you care. Just shout whenever, and I’ll be there'” he bellowed. 
Following several slips and falls, with one fan breaking her ankle, Gardai were later called to the scene and kindly asked the American heartthrob to stop defecating from the Shelbourne balcony and to go inside. 
“He must have been there for a good twenty minutes, just crapping on everyone,” eyewitness Mark Dunphy told WWN, “That young fella is full of shit. The fans lapped it up. I don’t think I’ll ever forget what I saw tonight”. 
Mr. Bieber is in town for a sold-out concert at Dublin’s 3Arena tonight and tomorrow as part of his Purpose world tour.",1
421,WHO Cancer Agency Under Fire for withholding ‘carcinogenic glyphosate’ Documents,Adan Salazar,"WHO Cancer Agency Under Fire for withholding ‘carcinogenic glyphosate’ Documents IARC urged its scientists not to publish research documents on its 2015 weedkiller glyphosate review RT.com - October 27, 2016 Comments 
The International Agency for Research on Cancer (IARC), facing criticism over its classification of carcinogens, has reportedly been advising its scientific experts not to publish internal research data on its 2015 report on “probably carcinogenic” glyphosate. 
The IARC urged its scientists not to publish research documents on its 2015 weedkiller glyphosate review, according to Reuters. The agency told Reuters on Tuesday that it tried to protect the study from “external interference,” as well as protect its intellectual rights, since it was “the sole owner of such materials.” 
The scientists had been asked earlier to release all the documentation on the 2015 report under US freedom of information laws. 
The groundbreaking review, published in March 2015 by the IARC – a semi-autonomous agency of the World Health Organization (WHO) – labeled the glyphosate herbicide as “probably carcinogenic to humans.” Glyphosate is a key ingredient of Monsanto’s flagship weedkiller well-known under the trade name ‘Roundup.’ It is one of the most heavily used herbicides in the world and is designed to go along with genetically-modified “Roundup Ready” crops, also produced by Monsanto. 
The IARC’s report caused problems for both the notorious agrochemical giant and the agency itself. 
The report sparked a heated debate around the use of Roundup, and caused several EU countries – including France, Sweden, and the Netherlands – to object to the renewal of the glyphosate’s EU license. The vote on prolonging the glyphosate license for 15 years failed several times in June 2016, but the license was temporarily extended for 18 months during last hours before its expiration. 
The controversial report has seemingly made the IARC a target for attacks from multiple directions, and raised scientific, legal, and financial questions. 
Various critics, including those in the chemical industry, said the IARC’s evaluations are fuel for “unnecessary health scares,” since the IARC allegedly studies the potentially harmful substance itself, and not a “typical human” exposure to it. It remained unclear whether the critics urged a WHO body to test the potentially carcinogenic chemical on humans. 
The critics also brought up other controversial statements from the IARC, over whether such things as mobile phones, coffee, red meat, and processed meat could cause cancer. 
The agency defended its methods as scientifically sound and “widely respected for their scientific rigor, standardized and transparent process and…freedom from conflicts of interest.” Numerous freedom of information requests by the Energy & Environment Legal Institute (E&E Legal), a US conservative advocacy group, have since been turned down with this reasoning. 
E&E Legal told Reuters that it is pushing a legal challenge over whether the documents in question belong to the IARC or to the US federal and state institutions where some of the experts work. Basically, it’s being decided whether the IARC, as part of the WHO, is truly independent and free from “conflicts of interest.” 
According to Reuters, officials from the US National Institutes of Health (NIH) will be questioned by a congressional committee about why American taxpayers fund the cancer agency, which faces much criticism over its allegedly faulty classification of carcinogens. 
“IARC’s standards and determinations for classifying substances as carcinogenic, and therefore cancer-causing, appear inconsistent with other scientific research, and have generated much controversy and alarm,” a letter from US Oversight Committee Chairman Jason Chaffetz to NIH director Francis Collins states, as quoted by Reuters. 
The Oversight Committee demanded a full disclosure of NIH funding of the IARC, and even money spent in relation to the cancer agency’s activities. 
IARC opponents from scientific circles vowed to provide their data on the matter. The European Food Safety Authority (EFSA), which believes glyphosate is “unlikely pose a carcinogenic hazard to humans,” promised to release its raw data on the subject as part of its “commitment to open risk assessment.” The food safety watchdog made this statement in late September, and still has to deliver the promised information. NEWSLETTER SIGN UP Get the latest breaking news & specials from Alex Jones and the Infowars Crew. Related Articles",1
422,"Gianno Caldwell Claims Hillary Only Cares About Black Vote, Not Black Lives",Davis,"BREAKING: Trump Set to Break 50-Year-Old Record With Black Voters 
“Black lives don’t matter to Hillary Clinton. Black votes matter to Hillary Clinton,” he said. 
In his speeches, Trump has promised black voters across America that he will actually work to improve their lives if he is elected. Trump often asks blacks, rhetorically, “What do you have to lose?” when asking for their vote. Advertisement - story continues below 
America’s inner cities are a mess, and poverty and crime are decimating black families across America. Decades of Democrat leadership in major cities have done nothing to improve the lives of millions of black Americans. 
What Trump is offering is an alternative — a chance at a better future. All Clinton wants to do is promise more hope and change and then spend four years breaking her promises . 
Democrat solutions to inner city problems don’t work. Republicans may not be perfect, but they believe that every American can succeed if given the opportunity to do so. 
Trump wants to give every American a chance to succeed. He wants to rebuild the inner cities, bring back jobs and increase education so black Americans everywhere can escape the cycle of poverty and flourish. Advertisement - story continues below",1
